SiO2,TiO2,Al2O3,Fe2O3,MgO,CaO,Na2O,K2O,Sr87Sr86,Nd143Nd144,Pb206Pb204,Pb207Pb204,Pb208Pb204,La,Ce,Nd,Sm,Gd,Yb,Lu,Ba,Hf,Nb,Rb,Sr,Ta,Th,Y,Zr,Class
50.96696213,1.470588235,14.60515713,11.46253022,7.080983077999999,11.28122482,2.7900886380000003,0.342465753,0.70311,0.513019,18.81,15.6,38.62,5.1,13.4,10.5,3.62,5.6,3.52,0.56,67.0,2.46,10.0,11.0,128.0,0.52,0.6,33.0,94.0,MOR
51.79812632,1.883751385,15.68449683,9.146771431,6.265739901,12.05802357,2.780296162,0.382794399,0.702637,0.513202,17.947,15.468,37.522,4.36,14.01,13.73,4.92,6.43,4.86,0.726,40.13,3.9,2.51,4.7,148.0,0.214,0.19699999999999998,41.0,120.0,MOR
50.04545914,2.0103040709999997,14.89039297,11.59713102,7.313870088,11.18294777,2.677038085,0.282856854,0.70262,0.513159,18.089000000000002,15.475999999999999,37.68,4.84,15.3,14.3,4.96,6.44,4.68,0.69,24.4,4.01,3.18,3.78,121.0,0.22,0.253,45.0,142.0,MOR
50.24091548,1.01385264,15.64946798,9.375627384,8.642842802999999,12.64806264,2.328849629,0.10038145,0.702516,0.513203,17.968,15.437000000000001,37.42,1.63,5.73,6.08,2.32,3.24,2.51,0.37,7.32,1.7,0.64,1.32,103.0,0.055,0.046,23.4,56.0,MOR
54.2918675,1.7844323659999999,19.05445595,7.414624141,3.51758794,5.6404471339999995,5.548148908,2.7484360580000002,0.703025,0.513019,18.917,15.581,38.677,53.8,96.0,38.1,7.17,6.35,3.04,0.47,665.0,8.16,77.9,55.7,594.0,4.92,8.88,31.7,347.0,MOR
49.91669369,1.378747386,15.58890293,10.01912131,7.77935569,12.57981192,2.264366145,0.473000928,0.703,0.512999,19.0622,15.5966,38.8936,8.017000000000001,18.133,11.612,3.258,3.955,2.487,0.371,97.986,2.255,11.618,9.152999999999999,177.62,0.648,0.804,24.714000000000002,90.601,MOR
50.01458282,1.6052318669999999,14.67929015,10.20797344,8.712673592,12.30677765,1.87781841,0.595652076,0.703338,0.51288,19.5526,15.6648,39.6227,15.872,34.537,19.24,4.189,4.136,1.851,0.275,153.935,2.997,21.621,12.071,267.651,1.245,1.652,19.764,125.82799999999999,MOR
50.3142607,1.868728815,14.38416126,14.32130912,4.939504815,11.03055063,2.606119105,0.535365553,0.703117,0.512985,19.0175,15.5897,38.8437,7.395,17.686,13.062999999999999,3.9930000000000003,5.306,4.059,0.624,62.913999999999994,2.923,9.285,15.2453027,110.7340348,0.526,0.728,37.836999999999996,113.74700000000001,MOR
51.72264187,1.69204926,14.18718225,11.50282008,6.6080030260000004,11.45387191,2.472995072,0.360436529,0.703284,0.512981,18.9844,15.6054,38.9345,7.385,17.54,12.729000000000001,4.07,5.5120000000000005,4.154,0.636,77.179,2.617,8.832,5.928950777000001,140.06217619999998,0.509,0.708,40.959,99.071,MOR
49.59078039,1.015307025,14.93098567,12.04654043,7.913422402999999,12.46239604,2.000752079,0.039815962,0.702839,0.513142,18.253,15.4426,37.809,0.95,4.61,5.39,2.17,3.18,3.03,0.45799999999999996,8.71,1.57,1.02,0.214,65.4,0.0755,0.034,27.62,51.82,MOR
50.24397818,1.067959012,14.33260879,11.65882979,8.004702125,12.64583241,1.966242293,0.079847403,0.70281,0.513103,18.475,15.475999999999999,38.038000000000004,2.06,6.91,6.36,2.31,3.23,2.67,0.40700000000000003,15.02,1.64,2.73,1.197,77.1,0.1816,0.10300000000000001,25.62,56.92,MOR
48.7797499,1.5732150059999999,16.25655506,9.277934651,8.783783784,12.16216216,2.5110931830000003,0.655506253,0.703329,0.512961,19.3832,15.5938,39.0055,16.68,35.59,19.24,4.26,4.85,2.05,0.31,173.81,3.18,28.1,10.37,312.64,1.62,1.78,23.12,138.47,MOR
50.19744819,1.031180128,14.22628119,11.93921933,8.89017431,11.67335951,2.002291511,0.04004583,0.7028,0.5131720000000001,18.0078,15.4736,37.6616,0.96,4.79,5.34,2.17,3.26,2.79,0.42700000000000005,8.77,1.6,0.9620000000000001,0.114,65.0,0.0721,0.025,26.55,51.22,MOR
50.04849981,1.62694826,13.79929896,14.65465929,6.438350125,11.09102533,2.192411984,0.148806243,0.70304,0.513074,18.6945,15.4936,38.2999,4.66,12.87,9.76,3.08,3.82,3.06,0.473,39.03,2.41,7.97,2.887,107.0,0.5053,0.35,29.93,86.18,MOR
50.08926492,1.417149954,13.69246294,13.62371231,7.145629346000001,11.83619609,2.065845355,0.12973908,0.70301,0.513074,18.6619,15.4909,38.2637,3.96,11.23,8.57,2.73,3.51,2.75,0.431,30.79,1.99,6.58,2.478,103.8,0.4086,0.308,27.26,71.93,MOR
49.43545623,1.731783649,13.85426919,15.22222345,6.708173444,10.66937972,2.209517069,0.16919725300000002,0.703095,0.513054,18.6987,15.4909,38.2965,4.36,12.19,9.22,2.9,3.61,2.97,0.46,40.45,2.53,8.91,3.037,115.9,0.5579999999999999,0.355,27.34,91.62,MOR
49.57833656,1.73086488,13.33959657,15.38657088,6.495717049,11.08151423,2.228239845,0.159159989,0.70306,0.513059,18.6948,15.4894,38.2928,6.24,16.48,12.47,3.84,4.14,3.52,0.5329999999999999,50.3,2.87,10.02,3.5869999999999997,117.0,0.6336,0.45,33.65,102.5,MOR
49.23490052,1.2383626090000002,14.880324900000002,12.64550206,7.839634262000001,12.01411467,2.0373062280000003,0.109854748,0.703006,0.5131020000000001,18.5858,15.4792,38.1664,2.07,7.17,6.67,2.44,3.32,2.8,0.434,10.39,1.82,3.3789999999999996,1.023,80.1,0.2141,0.182,27.64,65.99,MOR
49.78212186,1.08222004,14.33693338,12.81675069,7.784041391000001,12.14270743,1.995653469,0.059571745,0.70272,0.513179,18.3138,15.4482,37.8564,1.12,4.72,5.62,2.28,3.3,3.07,0.47200000000000003,12.97,1.65,1.798,0.845,64.7,0.1229,0.08199999999999999,28.19,53.32,MOR
49.60432736,1.272162677,15.79685465,8.634678954,8.554542722999999,13.43283582,2.033456877,0.67114094,0.7035560000000001,0.512835,18.7161,15.4809,38.489000000000004,16.47,33.65,15.82,3.37,3.7,1.86,0.281,206.26,2.6,29.02,14.71,273.7,1.7283,1.79,20.23,107.08,MOR
51.2358875,1.412920035,14.56009085,12.39895784,6.262943417000001,11.2231946,2.465094529,0.440911217,0.703168,0.513027,19.1521,15.5686,38.7345,10.94,23.55,12.59,3.38,4.51,3.12,0.474,146.55,2.61,19.82,10.97,154.0,1.2209,1.281,30.86,100.23,MOR
47.93294235,0.60750249,16.06395928,9.581719597000001,10.43709196,13.73353989,1.633285382,0.009959057,0.702805,0.513159,18.145,15.432,37.698,0.18,1.44,1.66,0.85,1.5,1.45,0.228,1.81,0.74,0.282,0.02,70.0,0.019,0.01,14.1,26.4,MOR
47.9651066,0.6292798239999999,16.48113825,8.145122803,10.42806566,14.76310445,1.568205276,0.019977137,0.702839,0.5130520000000001,17.9847,15.4381,37.673,0.7,3.0,2.9,1.22,1.89,1.64,0.253,9.57,0.93,0.807,0.5,96.9,0.049,0.042,16.0,34.5,MOR
49.81165741,0.902061856,14.08604282,12.68834259,7.860824742,12.68834259,1.942902458,0.019825535,0.703194,0.51313,18.02,15.436,37.671,1.11,3.27,3.5,1.53,2.42,2.38,0.368,10.2,1.22,0.97,0.39,77.0,0.0616,0.084,21.3,44.6,MOR
49.48504818,0.774911415,14.88227307,10.59707918,8.95122032,13.49140643,1.7286485409999999,0.089412856,0.702774,0.513117,17.9711,15.4356,37.6265,1.21,3.59,3.41,1.4,2.23,2.03,0.305,14.0,1.2,1.4669999999999999,1.17,94.6,0.095,0.106,19.0,47.6,MOR
49.84516316,1.629979094,13.75420631,13.92301759,6.9425035489999996,11.27905287,2.535523035,0.09055439400000001,0.7031189999999999,0.513084,18.691,15.554,38.318000000000005,3.26,10.58,9.58,3.49,4.95,3.87,0.588,15.1,2.62,3.594,1.21,76.4,0.2333,0.243,37.7,92.0,MOR
49.1047833,1.585623679,14.76612051,12.64204546,7.125396406,12.01109937,2.6063689219999997,0.158562368,0.702952,0.512991,18.91,15.594000000000001,38.656,4.55,12.84,10.23,3.39,4.53,3.11,0.469,26.1,2.49,5.827999999999999,2.09,103.8,0.3767,0.38799999999999996,32.1,93.0,MOR
49.43428102,2.2806588569999997,13.30384333,15.54560206,5.461577789,10.44301687,3.1309044839999998,0.400115589,0.702956,0.512946,19.089000000000002,15.588,38.836,9.9,24.54,17.62,5.44,6.77,4.5,0.672,60.3,3.96,12.84,5.49,127.0,0.82,0.889,45.8,147.0,MOR
48.95393314,1.5566273069999998,15.606186600000001,11.13254615,7.982704141,11.80442375,2.634292366,0.329286546,0.70307,0.51299,18.907,15.592,38.775,7.21,17.63,12.09,3.69,4.69,3.06,0.461,70.7,2.88,9.95,5.97,164.8,0.642,0.752,31.8,111.8,MOR
50.45251384,1.460941496,13.68882168,12.97391653,7.164617197,11.72755776,2.3515154209999998,0.180116075,0.702955,0.512999,18.851,15.600999999999999,38.774,5.08,12.83,9.97,3.39,4.61,3.62,0.545,42.1,2.56,6.45,3.62,97.9,0.4179,0.503,36.0,91.3,MOR
50.09560652,1.4025974030000001,17.02017132,10.52224372,5.878972092000001,12.29510915,2.7455098089999996,0.039789997,0.703013,0.513061,18.548,15.508,38.327,2.03,8.17,8.52,3.13,4.3,3.82,0.563,4.4,2.47,1.064,0.54,113.9,0.0748,0.079,34.0,91.6,MOR
50.49199881,1.4710267369999999,15.10784216,11.33088162,6.719014015,11.88748633,2.842659775,0.14909054800000002,0.7029569999999999,0.5131479999999999,18.340999999999998,15.491,38.178000000000004,2.03,7.93,7.84,2.96,4.08,3.27,0.48700000000000004,11.6,2.62,2.063,2.01,122.4,0.1482,0.136,31.2,94.4,MOR
47.02619791,2.77095444,15.84545788,12.85998511,7.5025842229999995,11.113828100000001,2.6309062009999997,0.25008614100000004,0.704114,0.512894,18.584,15.562999999999999,38.71,13.68,35.07,22.3,5.76,5.72,2.77,0.402,30.1,4.43,21.84,2.19,271.6,1.3122,0.45899999999999996,30.4,176.3,MOR
50.77398352,1.6044379480000002,16.4031358,9.732925857,6.188546372999999,11.17127292,3.079325007,1.046372575,0.703396,0.5128739999999999,19.311,15.591,39.236999999999995,28.76,55.14,23.7,4.61,4.48,2.14,0.32299999999999995,348.2,3.5,48.43,28.83,347.7,2.9364,4.016,23.2,136.8,MOR
49.64078795,1.12233074,15.70269823,11.2564145,7.617944049,12.18672405,2.343982784,0.129117696,0.702887,0.513142,18.495,15.513,38.343,2.37,7.28,6.42,2.36,3.54,2.93,0.441,24.3,1.75,3.377,2.1,95.3,0.2156,0.26,27.2,62.4,MOR
49.69917494,1.1048685,17.95660156,9.002632219,6.509765755,13.14893052,2.289367161,0.288659338,0.702936,0.51317,18.195999999999998,15.488,38.088,3.63,9.57,8.37,2.87,3.91,2.91,0.441,18.7,2.18,3.5180000000000002,4.54,115.3,0.2347,0.265,29.0,79.7,MOR
48.1694105,2.824625282,16.22400429,10.9991735,6.352893872999999,11.26834499,3.34733174,0.8142158290000001,0.7033119999999999,0.512954,19.125999999999998,15.562999999999999,39.032,30.4,60.0,32.0,6.85,5.7,2.62,0.38,217.0,4.83,37.0,17.0,446.0,2.08,3.09,31.0,217.0,MOR
48.23580611,2.0186127480000002,15.33543117,10.33743974,10.00267809,10.15332084,3.16349759,0.753213712,0.703285,0.51297,19.113,15.573,39.01,25.5,46.9,24.2,5.38,4.1,2.14,0.3,187.0,4.12,31.0,13.0,392.0,1.74,2.58,27.0,188.0,MOR
50.74866848,1.758617224,15.97829364,12.05908954,6.592302281,9.285498945,3.255954175,0.32157572100000004,0.7046600000000001,0.5126729999999999,17.955,15.565,38.373000000000005,7.51,17.2,12.6,3.64,4.55,2.55,0.31,72.3,2.57,6.1,4.1,229.0,0.35,0.93,25.8,93.0,OP
49.40391998,2.182259042,16.06385128,11.719539300000001,5.819357446000001,11.61850879,2.9804000810000004,0.21216407399999998,0.7047800000000001,0.512632,18.063,15.501,38.383,11.2,26.8,17.7,4.61,5.41,3.19,0.44,104.0,3.75,12.7,1.3,254.0,0.7,1.2,30.8,138.0,OP
48.14889743,3.0851709489999997,13.65567469,17.39834109,4.794659114,9.79162452,2.872749343,0.252882865,0.7047100000000001,0.512638,18.109,15.499,38.39,23.2,55.2,32.1,8.37,9.53,5.69,0.83,125.0,6.0,22.7,3.1,231.0,1.21,2.39,52.2,231.0,OP
51.11102182,1.1250853859999999,15.18865271,11.20062683,7.524008519,9.091091735,4.158797766,0.600715233,0.703674,0.512905,17.999000000000002,15.543,37.906,3.73,10.5,7.1,2.36,3.15,1.56,0.24,65.9,1.54,3.52,3.96,183.0,0.21,0.368,20.3,48.6,OP
50.93963381,1.21860334,15.02608415,11.11849659,7.825246237999999,9.829395532000001,3.756521039,0.28601929600000003,0.7036020000000001,0.5129100000000001,18.016,15.577,37.986,4.26,12.0,7.8,2.58,3.48,1.74,0.24,66.0,1.59,4.0,2.0,200.0,0.27,0.39,20.2,63.0,OP
53.30771398,1.4184539859999998,14.25495956,11.44823146,6.317653213,9.426180033,3.269486137,0.557321637,0.7043159999999999,0.51277,17.99,15.569,38.149,6.4,16.9,11.3,3.72,4.9,2.72,0.4,100.0,2.43,5.2,8.8,223.0,0.43,0.53,28.5,93.0,OP
66.24586715,0.73138964,15.22893498,5.390241458999999,0.631199279,1.743312293,3.466586514,6.562468691,0.713467,0.51225,18.56,15.82,39.799,64.0,147.0,66.0,12.0,9.7,3.7,0.5,691.0,27.0,56.0,129.0,187.0,3.7,19.0,35.0,1190.0,OP
66.67336481,0.72339998,14.75936903,5.656585954,0.6530694260000001,1.929066613,2.953883251,6.651260926,0.713613,0.512264,18.569000000000003,15.831,39.836,75.0,163.0,74.0,14.0,10.0,3.8,0.51,692.0,26.0,54.0,147.0,193.0,3.4,19.0,37.0,1210.0,OP
75.42322247,0.238996216,12.358096000000002,2.021509659,0.159330811,0.45807608,3.196574388,6.1441943839999995,0.738757,0.512264,18.608,15.821,39.773,108.0,240.0,98.0,17.0,12.0,3.3,0.4,74.0,15.0,79.0,202.0,33.0,5.0,34.0,33.0,528.0,OP
75.3384816,0.24069802399999998,12.38591917,2.487212917,0.270785277,0.521512386,2.567445592,6.187945041,0.734575,0.512245,18.589000000000002,15.827,39.827,91.0,206.0,85.0,14.0,9.2,2.6,0.34,89.0,17.0,77.0,204.0,38.0,5.3,35.0,21.0,526.0,OP
74.80946651,0.250701966,12.6153229,2.4167669469999997,0.200561572,0.521460088,2.9281989569999998,6.257521059,0.732749,0.512267,18.586,15.828,39.806999999999995,122.0,195.0,107.0,17.0,11.0,2.6,0.34,93.0,17.0,78.0,198.0,41.0,5.3,36.0,22.0,540.0,OP
52.04814403,5.320117326,15.35349449,10.26600587,4.086173764,3.6613735210000002,2.4072013759999997,6.857489632999999,0.706878,0.512378,18.237000000000002,15.677999999999999,39.054,72.0,162.0,80.0,15.0,13.0,3.4,0.43,636.0,14.0,54.0,70.0,490.0,3.9,9.3,48.0,538.0,OP
49.65573107,5.569056298,15.14783313,11.34062373,5.346294046000001,5.569056298,2.632644795,4.738760632,0.706421,0.512382,18.235,15.667,38.961,50.0,123.0,67.0,13.0,10.0,3.0,0.41,619.0,11.0,52.0,43.0,640.0,3.7,6.9,40.0,475.0,OP
66.86134327,0.50347397,15.80908267,5.669116907,0.060416875999999994,0.292014903,4.893766992,5.910784412000001,0.7758109999999999,0.512621,17.902,15.542,38.407,62.6,129.0,59.3,12.1,11.3,5.44,0.83,30.2,13.9,75.8,81.4,7.25,4.16,9.8,53.1,625.0,OP
67.63431106,0.503981453,15.82501764,5.543795987999999,0.070557403,0.262070356,4.062090515,6.098175587,0.766991,0.512586,17.910999999999998,15.542,38.406,88.7,181.0,78.2,15.4,13.9,6.39,1.01,33.9,15.8,93.0,118.0,9.12,5.01,11.1,71.8,748.0,OP
54.10923941,3.236345074,19.39765186,12.65952016,0.816743236,2.235834609,3.14446146,4.400204186,0.707145,0.512514,17.539,15.515,38.08,53.1,110.0,59.8,12.7,12.0,3.22,0.44,852.0,9.39,47.7,60.2,136.0,2.94,4.16,50.0,414.0,OP
54.32902635,2.970800692,17.8044562,9.817885848,1.017397497,5.677078034,4.669854512,3.713500865,0.705832,0.51263,17.505,15.503,38.041,57.3,118.0,60.3,12.4,12.2,3.8,0.58,1417.0,8.81,52.0,63.1,480.0,2.84,3.81,51.4,421.0,OP
49.10532737,4.015860106,14.640097599999999,14.23342822,4.3411956080000005,7.757218381,3.629524197,2.277348516,0.7056979999999999,0.512524,17.579,15.519,38.095,40.9,85.9,46.4,9.8,10.01,3.22,0.48,739.0,6.99,37.3,38.1,422.0,2.23,3.1,42.3,315.0,OP
52.19164118,5.066258919,17.73700306,10.49949032,1.926605505,6.19775739,3.74108053,2.640163099,0.7059300000000001,0.512523,17.584,15.554,38.23,49.8,104.3,55.3,11.8,11.6,3.55,0.49,882.0,8.45,49.0,50.3,452.0,2.87,3.64,48.8,377.0,OP
50.40816327,4.275510204,15.71428571,12.34693878,3.285714286,7.265306122,4.020408163,2.683673469,0.705887,0.512545,17.599,15.543,38.19,51.4,110.0,61.2,13.0,13.2,3.83,0.55,959.0,7.63,40.7,42.5,509.0,2.47,3.17,52.3,341.0,OP
47.68697779,2.313022213,14.26533524,23.84348889,2.384348889,3.545954759,2.608518443,3.35235378,0.706604,0.512763,17.566,15.517000000000001,38.107,50.4,104.0,53.9,11.5,11.6,4.85,0.74,1120.0,7.52,42.5,43.6,160.0,2.5,3.8,59.0,340.0,OP
53.26653716,3.220529598,16.66496268,11.144054800000001,1.9527655659999998,6.318372355,4.0997852980000005,3.332992537,0.70594,0.512519,17.537,15.501,38.054,54.9,113.0,60.4,12.6,12.6,4.08,0.6,980.0,9.1,45.7,54.3,468.0,2.81,4.18,53.0,415.0,OP
62.30529595,0.8139885440000001,15.17435434,11.55662747,0.613003718,0.673299166,3.426791277,5.436639533999999,0.7214119999999999,0.51253,17.683,15.544,38.282,55.2,118.4,59.5,12.8,11.7,4.8,0.8,165.3,10.1,54.0,58.5,15.3,3.2,5.6,51.8,449.0,OP
64.04088996,0.561234716,16.93726198,9.110042092999999,0.561234716,0.21046301899999997,4.088995791,4.489877731,0.710483,0.512559,17.61,15.514000000000001,38.215,107.0,277.0,108.0,23.0,21.0,9.57,1.34,103.0,35.8,163.0,60.4,41.2,9.13,18.6,113.0,1604.0,OP
70.91841867,0.43255205700000005,13.27834222,5.784126345,0.150890252,0.422492707,3.7420782619999997,5.271099487,0.7609229999999999,0.51256,17.769000000000002,15.545,38.496,170.0,165.0,177.0,35.2,30.8,12.5,1.73,65.0,28.7,121.0,115.0,9.65,7.37,15.0,164.0,1253.0,OP
50.53175013,1.14610222,16.01445534,11.0273619,8.249870934,10.66597832,2.188951988,0.17552916899999998,0.704096,0.51281,18.227999999999998,15.479000000000001,38.34,3.16,8.61,7.17,2.33,2.99,2.25,0.34,13.6,1.7,2.8,1.34,126.0,0.174,0.314,20.5,59.5,OP
50.38011095,0.98623382,15.68728169,10.31436203,9.019930142,11.55742757,1.9930141769999998,0.061639614,0.704019,0.512807,18.340999999999998,15.493,38.344,2.95,7.94,6.6,2.16,2.84,2.03,0.3,12.8,1.45,2.34,0.223,117.0,0.14800000000000002,0.256,19.3,50.0,OP
50.80889788,1.0111223459999998,14.98483316,11.21334681,8.088978766,11.87057634,1.9514661269999998,0.070778564,0.7040029999999999,0.5128189999999999,18.257,15.478,38.341,2.99,7.91,6.55,2.16,2.87,2.26,0.34299999999999997,44.4,1.48,2.45,0.402,112.0,0.15,0.253,20.4,51.8,OP
50.77594076,1.02444467,15.63038848,11.471751699999999,7.130540623,11.90790141,1.9677452069999999,0.091287149,0.704062,0.512826,18.214000000000002,15.48,38.306,2.91,7.75,6.4,2.12,2.8,2.25,0.34,19.1,1.45,2.38,0.51,109.0,0.151,0.24600000000000002,20.2,50.1,OP
50.71187135,1.352043429,15.52801393,11.04168801,7.794735225,11.28751408,2.14073543,0.143398546,0.7046060000000001,0.51274,18.142,15.465,38.399,5.25,13.4,10.1,3.08,3.81,2.64,0.397,23.0,2.2,4.09,0.8140000000000001,129.0,0.248,0.506,24.8,80.6,OP
52.03177513,1.089724004,15.36816376,9.817700377000001,7.68917405,11.69161829,2.108157654,0.20368673,0.704337,0.512753,18.125999999999998,15.472000000000001,38.373000000000005,4.31,11.3,8.47,2.57,3.25,2.25,0.337,21.6,1.7890000000000001,3.21,1.75,118.0,0.19699999999999998,0.40399999999999997,21.6,64.2,OP
50.95180235,1.14418793,15.14783313,11.14823815,7.503037667,11.86715269,2.075739166,0.16200891,0.704336,0.512749,18.141,15.469000000000001,38.393,4.08,11.1,8.65,2.67,3.37,2.353,0.353,25.2,1.86,3.35,0.9620000000000001,117.0,0.207,0.42100000000000004,21.9,67.0,OP
49.50997491,0.23291663399999998,13.40789666,10.20557425,13.55979881,11.49392954,1.458260664,0.13164853199999998,0.7041,0.512954,20.0,15.632,39.719,1.4,2.69,1.48,0.509,0.929,1.49,0.22699999999999998,18.17,0.27,2.79,3.15,32.8,0.597,0.21,10.3,9.11,OP
49.88396183,0.417737425,14.20307246,10.57362481,11.36042023,11.49287356,1.681138419,0.387171272,0.703331,0.512899,20.223,15.677,40.111,5.85,11.1,5.26,1.25,1.61,1.54,0.245,34.4,0.598,10.4,6.87,75.6,0.747,0.884,12.0,22.9,OP
66.11187191,0.9164647640000001,12.60929106,9.902033077,6.805014221,0.252817866,3.1075529339999997,0.294954177,0.707422,0.512907,18.475,15.517000000000001,38.272,3.07,3.44,4.83,1.59,2.0,1.09,0.16699999999999998,4.53,1.32,2.37,5.61,7.44,0.384,0.20600000000000002,11.6,52.2,OP
50.33335948,1.1496700020000001,14.63308047,10.77955694,8.612440191000001,11.72865099,2.440527548,0.322714387,0.7047220000000001,0.512735,18.802,15.501,38.224000000000004,3.18,8.28,7.38,2.56,3.35,2.1,0.317,105.0,1.14,3.16,4.16,191.0,0.51,0.087,20.2,35.4,OP
51.09867472,0.535603928,16.51102108,13.04676234,6.375746755,8.507862391,2.472018128,1.45231065,0.704227,0.513015,19.848,15.722999999999999,39.36,3.52,5.31,3.92,1.25,1.85,1.58,0.22899999999999998,47.5,0.6659999999999999,4.88,28.2,67.5,0.444,0.414,13.8,37.7,OP
51.02047852,1.013583397,15.73122802,11.34248087,8.563745432000001,7.4363924710000004,4.592153348,0.299937944,0.705585,0.5127729999999999,18.494,15.504000000000001,38.372,3.95,9.61,7.52,2.41,3.1,2.15,0.322,29.0,1.54,3.08,3.82,194.0,0.42,0.35600000000000004,19.1,59.4,OP
51.39642355,1.316053848,13.99437412,12.95961423,6.941932891,10.93027928,2.2302591919999997,0.231062889,0.704723,0.512749,18.124000000000002,15.508,38.363,5.14,13.2,10.5,3.47,4.16,3.04,0.45,29.2,2.42,4.04,2.3,125.0,0.42700000000000005,0.462,28.9,87.0,OP
49.60253293,1.424775259,15.39774976,13.34313337,6.930513937000001,10.17696613,2.7477808560000003,0.37654774700000004,0.70465,0.512745,18.273,15.524000000000001,38.424,5.91,13.5,11.4,3.72,4.59,2.78,0.442,17.2,2.47,4.15,7.88,130.0,0.45799999999999996,0.484,29.2,90.7,OP
50.47621197,1.4929583819999999,16.74753995,11.19436671,6.246050375,10.39992778,2.996072944,0.446871897,0.704526,0.512741,18.27,15.529000000000002,38.424,7.56,14.5,12.3,3.76,4.77,3.08,0.447,34.4,2.63,4.38,3.76,143.0,0.488,0.516,31.2,95.6,OP
47.30352847,1.263031275,18.63472334,18.73496391,10.64554932,0.852044908,1.754210104,0.8119486770000001,0.70685,0.5129239999999999,19.101,15.540999999999999,38.763000000000005,8.4,17.5,10.6,3.22,4.13,3.38,0.51,54.1,2.45,4.0,12.9,31.7,0.23,0.33,28.0,85.5,OP
50.96288867,1.023069208,15.38615848,10.310932800000002,8.13440321,8.655967904,4.473420261,1.053159478,0.703944,0.5130020000000001,18.831,15.543,38.614000000000004,2.89,7.48,5.75,1.9,2.69,1.62,0.21,39.7,1.56,2.95,5.06,92.8,0.16,0.14,16.1,56.8,OP
50.42296073,1.98388721,15.33736153,15.09566969,5.146022155,6.535750252000001,4.561933535,0.916414904,0.703467,0.513042,19.053,15.577,39.0,7.39,21.2,15.3,5.56,7.67,6.74,0.97,47.5,4.65,14.7,7.87,222.7,0.91,1.5,54.3,187.6,OP
49.38853248,0.952285485,13.4021652,11.15677626,7.9190056129999995,13.96351243,2.957097033,0.26062550100000004,0.703654,0.513012,18.567,15.519,38.38,2.78,7.81,6.46,2.15,3.09,2.25,0.32,9.29,1.55,2.6,0.27,102.0,0.16,0.22,30.5,52.7,OP
38.97327371,4.116462436,11.54043076,13.46212923,11.49947094,14.31545892,4.362221388,1.730552616,0.70313,0.5129199999999999,19.955,15.600999999999999,39.641999999999996,81.2,155.4,69.8,13.8,13.4,2.2,0.3,728.5,7.3,95.5,37.8,1192.9,6.5,8.1,34.0,316.4,OI
38.35572871,4.058428651,12.52285919,14.20052477,7.697724872,16.53017413,4.958029964,1.67652972,0.70317,0.5129100000000001,19.734,15.562000000000001,39.189,70.8,138.5,63.2,13.1,12.7,2.2,0.3,825.0,6.2,92.9,38.9,1095.5,6.9,7.2,34.3,264.2,OI
37.42336191,4.182127485,12.58748444,13.53168849,7.192848253999999,16.38941852,6.617420393,2.0756504959999997,0.70315,0.5129,20.011,15.62,39.555,117.7,216.8,82.8,17.4,17.3,3.1,0.4,910.3,7.7,126.7,59.2,1859.5,8.3,11.4,47.4,412.9,OI
38.54422604,3.9823914819999997,9.418509419,13.85135135,17.65970516,13.45208845,2.047502048,1.044226044,0.70312,0.51293,19.471,15.552999999999999,39.021,54.2,111.3,55.4,10.4,10.0,1.6,0.2,599.9,6.4,52.0,19.8,1268.5,4.0,5.2,24.8,255.7,OI
43.98439677,3.8016160489999997,12.658679300000001,13.58595709,9.589300641,12.99972137,2.136528281,1.243800502,0.703276,0.512861,19.566,15.6,39.272,49.0,103.0,52.0,10.06,9.73,2.14,0.29,441.0,6.77,68.0,28.0,844.0,3.37,5.0,30.0,263.0,OI
44.18374796,4.46790588,15.28387713,12.51193351,6.23687314,11.8773516,4.265738193,1.172572584,0.703256,0.512867,19.451,15.616,39.141999999999996,95.0,190.0,93.0,14.62,14.09,2.89,0.39,794.0,9.54,122.0,37.0,1400.0,5.68,10.1,41.0,420.0,OI
45.48604035,4.381495822,15.99755451,11.92174445,5.3291216630000005,11.22885674,4.401874873,1.2533115959999999,0.703213,0.5129229999999999,19.561,15.597000000000001,39.233000000000004,86.0,170.0,83.0,13.75,13.47,2.72,0.39,807.0,10.16,140.0,33.0,1404.0,6.62,10.4,39.0,469.0,OI
46.1517755,4.532403148999999,16.35299132,11.14874717,4.96646403,11.14426075,4.451647637,1.251710447,0.703045,0.512894,19.675,15.592,39.381,80.0,173.0,82.0,14.31,13.97,2.88,0.4,728.0,10.52,131.0,58.0,1351.0,6.49,9.1,41.0,459.0,OI
49.57143018,3.488097779,18.43131087,9.481335026,3.6903063460000003,8.684857948,4.054281766,2.598380085,0.703184,0.512884,19.776,15.585999999999999,39.416,103.0,206.0,91.0,14.59,14.7,3.24,0.45,1436.0,12.27,176.0,90.0,1731.0,7.89,12.3,44.0,590.0,OI
39.48280309,5.308781806,12.212216699999999,14.64568872,8.255862200000001,16.02727283,3.0681932869999997,0.999181367,0.7031270000000001,0.5129,19.694000000000003,15.597000000000001,39.314,56.0,123.0,66.0,11.51,10.93,1.98,0.28,548.0,8.48,75.0,21.0,1093.0,3.8,5.9,31.0,307.0,OI
